distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
7.847434936666215,0.6712826918709495,1.0705985323463172,1.0,1.0,0.0,1.0,0.0
18.22039233506801,6.885983628531424,0.302610408525304,1.0,0.0,0.0,1.0,0.0
151.37043724281128,5.340080994904885,1.171566647935164,1.0,0.0,0.0,1.0,1.0
24.268906316578597,0.13652101646502396,1.5017878561262346,1.0,1.0,1.0,1.0,0.0
2.148084810674618,0.4163982038248041,1.0374280646992489,1.0,1.0,1.0,0.0,0.0
7.383905740415544,0.22435171374374485,2.2801468839128525,1.0,0.0,0.0,1.0,0.0
10.53806364270547,0.11324829287344945,1.4282393714802817,1.0,0.0,1.0,1.0,0.0
36.43323901338162,29.453553764197927,1.9238129477771528,1.0,0.0,0.0,1.0,0.0
0.9785372182076616,2.864197823992661,3.2624799171119885,0.0,0.0,0.0,0.0,0.0
2.237794131991598,3.368231609215024,2.8791972446487897,1.0,0.0,0.0,1.0,0.0
1.3403698212283457,0.29563572316325754,1.1866985237863863,0.0,1.0,1.0,0.0,0.0
13.4919401203687,24.824728841659017,10.194358837073416,1.0,0.0,0.0,0.0,0.0
12.76621731458803,23.440057355518096,2.7481276779129304,1.0,0.0,0.0,0.0,0.0
17.797888237409733,1.3955083978923848,2.880479351502328,1.0,1.0,0.0,0.0,0.0
7.296527760363281,1.154785801591263,1.0233106550701525,1.0,0.0,0.0,1.0,0.0
39.02122929624737,2.6213584902645035,1.1991615810912342,1.0,1.0,0.0,1.0,0.0
6.841207405496939,0.22243984899597363,0.8355508377397158,1.0,0.0,0.0,1.0,0.0
58.97661093654849,9.002463447513398,0.3301413620228717,1.0,0.0,0.0,1.0,0.0
57.42422511211681,1.913080706013314,0.4129492816630996,1.0,0.0,0.0,1.0,0.0
3.9265778891138203,3.939249377414808,0.1603788911215032,1.0,0.0,0.0,0.0,0.0
7.553377221179446,0.04326613756662191,1.2657414458068843,1.0,1.0,0.0,1.0,0.0
64.41457680200594,2.3588374022034193,0.7909427727860873,1.0,0.0,0.0,1.0,0.0
50.62877340606242,19.42710037378233,3.009400600727188,1.0,0.0,0.0,1.0,0.0
91.43465104958761,0.04136222077724711,0.18636727798283526,1.0,0.0,1.0,1.0,0.0
55.46476761849137,7.312226305709347,1.3519610521146603,1.0,0.0,0.0,1.0,0.0
2.6420106476803964,0.8556879212814695,0.7048097790620129,1.0,1.0,0.0,1.0,0.0
22.84200227538643,2.4908062476799864,0.13533293265172888,1.0,1.0,0.0,1.0,0.0
48.765785644568865,1.1817969876974526,1.1945166410152066,1.0,1.0,0.0,1.0,0.0
14.596934826504564,0.1200353271273689,0.21475177649870675,1.0,0.0,1.0,0.0,0.0
15.61301918112772,0.9951508390439203,0.9448706797071603,1.0,1.0,0.0,1.0,0.0
8.868768948330628,0.09420491138645024,0.2939335875262699,1.0,0.0,0.0,0.0,0.0
3.2313647628869178,0.3972852820667029,2.095418742983735,1.0,0.0,0.0,1.0,0.0
17.75676255924691,2.89589857359414,0.6626692813056486,1.0,0.0,0.0,0.0,0.0
3.117338549209953,1.3473765147131949,1.4955903443613956,1.0,0.0,0.0,1.0,0.0
2.8679883823669274,0.3177953235540808,2.2176799845747084,1.0,0.0,0.0,0.0,0.0
5.168708300909464,0.7001863987835331,0.7461276443231781,1.0,0.0,0.0,1.0,0.0
2.9616688328444827,0.8363988045255885,2.3550774706688213,1.0,0.0,0.0,0.0,0.0
19.303716219228725,0.6641080661924228,0.6737272441944606,1.0,0.0,0.0,1.0,0.0
1.16435282387936,0.484344963003985,1.013047137343178,0.0,0.0,0.0,1.0,0.0
12.712406073361551,0.5235817638414557,0.6534778515805675,1.0,1.0,0.0,1.0,0.0
129.94819601726903,15.701032908959053,1.5232807033155813,1.0,0.0,1.0,1.0,0.0
5.679132270055996,0.08953163073305948,0.6664960828672334,1.0,0.0,0.0,1.0,0.0
10.793846701750773,0.30637340347389036,1.9173870404044324,1.0,0.0,0.0,0.0,0.0
11.411762836142476,2.233248098230415,1.7617248473706295,1.0,1.0,0.0,1.0,0.0
2.987853653625281,9.315192456731051,1.9210455751598257,1.0,0.0,0.0,1.0,0.0
0.5309853690962157,1.5015749525111945,4.421388186525495,0.0,1.0,0.0,0.0,0.0
6.136180828579772,2.5795743495658146,1.4940869025947998,1.0,1.0,1.0,1.0,0.0
1.532551088402701,3.0971594880882045,0.39726047482597204,0.0,1.0,0.0,0.0,0.0
21.377419316486918,0.4083239471789594,0.19082294201897548,1.0,1.0,0.0,1.0,0.0
9.598401340573979,0.4545563461632137,6.084828700634962,1.0,0.0,0.0,1.0,1.0
1.8217007092796458,0.6335440492580454,3.130279023483851,0.0,0.0,0.0,1.0,0.0
6.701852475884954,0.26008796646094245,3.7963293175770314,1.0,0.0,0.0,1.0,0.0
22.545587575167414,0.35393925466184956,4.0954422060767035,1.0,0.0,0.0,1.0,1.0
36.259333262273394,0.03392310869819451,0.743043443853572,1.0,0.0,0.0,1.0,0.0
56.550172860020545,0.23107459145788953,5.941664564353476,1.0,1.0,0.0,0.0,0.0
6.665165569871717,1.603089526251346,1.9579122665030164,1.0,0.0,0.0,1.0,0.0
6.808800330404797,2.8053765476385544,1.6388232989490152,1.0,0.0,0.0,0.0,0.0
36.59554185585082,1.3336652835533185,0.24950914606880467,1.0,1.0,0.0,0.0,0.0
1.0355867731861117,0.291383330616825,0.4681226802237083,0.0,0.0,0.0,1.0,0.0
11.501575521519866,1.2556352599084506,1.3956666585306365,1.0,0.0,0.0,1.0,0.0
335.1893199927121,1.1141676662234867,0.09824280618820228,1.0,0.0,0.0,1.0,1.0
43.32644363556807,0.20525461614103416,4.250634052124063,1.0,0.0,0.0,1.0,1.0
1.1158806875176952,0.17023692798997558,4.127313378541158,0.0,0.0,0.0,0.0,1.0
2.7527670071917023,11.342319584279718,0.6643287081033971,1.0,0.0,0.0,0.0,0.0
5.661214036946767,0.597677517294938,0.5841163280729911,1.0,0.0,0.0,1.0,0.0
3.6861977179404493,0.9101560222487316,0.32861135284403664,1.0,0.0,1.0,0.0,0.0
6.73828899555201,0.5638174433225772,1.8039652071045387,1.0,0.0,0.0,1.0,0.0
2.0641813981617174,0.5405324528665135,0.09555374208153428,1.0,0.0,0.0,1.0,0.0
23.168859063694295,1.5651112882475247,1.5671990564695866,1.0,1.0,0.0,0.0,0.0
34.357546821775465,0.21475837576789492,1.0242554729942046,1.0,1.0,0.0,1.0,0.0
9.683342426526249,0.09585076958885418,2.145045776735472,1.0,0.0,0.0,1.0,0.0
1.2495550299819964,1.9544535447975662,1.9938796907580247,0.0,1.0,0.0,1.0,0.0
40.645355789068724,5.1540126341838,0.24299601455289024,1.0,1.0,0.0,0.0,0.0
69.48260118984975,0.23683078171275368,1.4695552793660185,1.0,1.0,0.0,1.0,0.0
182.8617806125866,4.607446940796279,0.7745454177477062,1.0,0.0,0.0,0.0,0.0
3.2287645951183475,0.8024239783764274,2.53728284133329,1.0,0.0,0.0,1.0,0.0
49.725227375525904,0.19153887843895726,1.5371859443493818,1.0,0.0,0.0,0.0,0.0
34.392892581651964,0.03348963952187928,0.2927446316025824,1.0,0.0,0.0,1.0,0.0
5.154328337405886,0.011502839539681162,1.3177237956600907,1.0,1.0,0.0,1.0,0.0
1.0651030675644537,3.233769351911159,1.8764465181393346,0.0,0.0,0.0,0.0,0.0
47.313946247141054,6.192771365896437,0.6235502432529512,1.0,1.0,0.0,0.0,0.0
59.54879608129269,0.0397277783358273,0.08600301497498353,1.0,0.0,0.0,0.0,0.0
15.71682605846159,0.10593747523744167,0.9974451917416198,1.0,0.0,0.0,1.0,0.0
3.2334218862006705,0.2821751529495738,1.796648252038254,1.0,0.0,0.0,1.0,0.0
5.7938900041198025,2.7585110127992674,5.085685575610163,1.0,0.0,0.0,1.0,1.0
5.407948147852012,0.16503840579612516,2.392868843142355,1.0,0.0,0.0,0.0,0.0
5.169928151047387,0.5340603473673147,1.3488659963734704,1.0,1.0,1.0,1.0,0.0
14.745596550464564,0.3719498378464633,1.8850954642323496,1.0,0.0,0.0,1.0,0.0
0.2792390008700541,0.5337450061387218,1.515041094578828,0.0,0.0,0.0,1.0,0.0
22.64196198333612,0.01562515510307754,4.322207383685136,1.0,0.0,0.0,1.0,1.0
17.923879680428534,0.4616178563916719,0.20049271870059762,1.0,1.0,0.0,1.0,0.0
2.6606491192259845,0.6571620482044161,3.8378599678605676,1.0,0.0,0.0,1.0,0.0
15.565700177635456,2.312278045811284,1.82402158506383,1.0,1.0,0.0,1.0,0.0
0.4702221183765718,2.199012831533902,0.3988931907635304,0.0,0.0,0.0,1.0,0.0
13.516070851706314,2.17877436539644,1.361951192253133,1.0,0.0,0.0,1.0,0.0
45.81517120084865,0.2274939766604979,0.7136080222791743,1.0,0.0,0.0,1.0,0.0
40.44223580038671,0.18713130174188838,1.9220246170930153,1.0,1.0,0.0,1.0,0.0
23.149755011200977,0.518713190397087,1.0585948680962731,1.0,0.0,0.0,1.0,0.0
97.59869963805797,1.2297585216768219,0.08889471600277192,1.0,0.0,0.0,0.0,0.0
31.09332842362626,0.11855708421304431,0.8905722375887402,1.0,0.0,0.0,1.0,0.0
29.161900107097434,1.752120802942196,0.6879673688131865,1.0,0.0,0.0,1.0,0.0
8.826660758862396,0.610421409928841,3.998766986503962,1.0,1.0,0.0,1.0,0.0
20.636452584627918,0.26935143636191733,1.140022568276888,1.0,0.0,0.0,0.0,0.0
3.357480767025453,990.0703152204384,3.157889903466594,1.0,0.0,0.0,0.0,0.0
88.15891899379177,0.6552597799376982,5.433499527157334,1.0,0.0,0.0,1.0,1.0
13.055737908862953,5.6321846905266755,1.7786906907549227,1.0,0.0,0.0,1.0,0.0
15.01904264488258,0.023864307543455598,0.503276157986172,1.0,0.0,0.0,0.0,0.0
1.3795527755550008,0.0564859884060373,4.871942856500879,0.0,0.0,0.0,0.0,1.0
12.88841173022372,0.551309047839657,0.38603772359960586,1.0,0.0,1.0,1.0,0.0
9.256743661850084,6.367836480326779,0.1086918646896518,1.0,1.0,0.0,1.0,0.0
45.78484032280978,0.1128164442500652,1.8105690769401295,1.0,0.0,0.0,0.0,0.0
58.7379027103199,19.731902039688702,0.054064969042894345,1.0,0.0,0.0,1.0,0.0
9.890449996813354,6.491197580734859,1.7873655572737661,1.0,0.0,0.0,1.0,0.0
23.64084831698087,0.07267447699249559,0.2196999769292625,1.0,0.0,0.0,1.0,0.0
25.889255316437094,0.6641640092563497,0.15951664201460966,1.0,1.0,0.0,0.0,0.0
0.9751498696294677,0.03043447095985561,0.35154910632567143,0.0,0.0,0.0,1.0,0.0
3.448570108626739,0.38617394882210426,0.9356903615697243,1.0,0.0,0.0,0.0,0.0
21.28517633669824,0.13563360325749527,0.5836769808081782,1.0,1.0,0.0,1.0,0.0
20.305667639433814,0.14797841438148107,1.030639511215577,1.0,1.0,0.0,1.0,0.0
6.119067523394739,0.677713446096705,1.6370117202483365,1.0,0.0,0.0,1.0,0.0
5.867706832595881,3.5060059414047156,0.6423375619070926,1.0,1.0,1.0,1.0,0.0
3.2734257436599274,1.0569479133082866,1.6942812090883066,1.0,0.0,0.0,1.0,0.0
84.69070586279966,0.9602408322083136,2.738579525316071,1.0,0.0,0.0,1.0,0.0
2.5088553990832914,0.2666659401935861,2.9316526810823893,1.0,0.0,0.0,1.0,0.0
3.657784023955523,0.08600893743181247,0.5659876654808181,1.0,0.0,0.0,0.0,0.0
51.51823660975869,0.8551411530700157,3.796220559509402,1.0,0.0,1.0,0.0,0.0
26.83582371001936,1.2491960795272778,1.9975050227966855,1.0,0.0,0.0,1.0,0.0
1.28142329110063,1.8530148229495769,1.9240576231149762,0.0,0.0,0.0,1.0,0.0
44.36817791873928,0.47119652363519554,0.7021888532354046,1.0,0.0,0.0,1.0,0.0
4.422142802049489,0.4029902572361696,2.096687257379685,1.0,0.0,0.0,0.0,0.0
0.3756829554970323,3.4275908514829596,2.483700563372998,0.0,1.0,0.0,0.0,0.0
23.93855032335293,1.6025022423049091,0.4039882578529757,1.0,1.0,0.0,0.0,0.0
13.716753248572003,4.38791947869821,0.45430922606556157,1.0,1.0,0.0,1.0,0.0
22.866665165918587,0.5643827939440674,3.760495719123275,1.0,0.0,0.0,1.0,0.0
9.562434147279536,21.382482374814273,0.5703192817885901,1.0,1.0,0.0,1.0,0.0
20.141476291885343,116.56247654457643,1.1729994639657837,1.0,0.0,0.0,1.0,1.0
4.159180999339164,0.6459010932268828,0.5687525021191133,1.0,1.0,0.0,0.0,0.0
7.7414908040384836,1.572492493766052,0.6217667280174148,1.0,0.0,0.0,1.0,0.0
15.098192010168956,0.3964948473474459,1.0017975520746136,1.0,0.0,0.0,1.0,0.0
10.399690599986046,0.46051227555379143,0.7435762627716558,1.0,0.0,0.0,1.0,0.0
5.148886061652787,0.7021097403827067,2.2130304690766986,1.0,1.0,0.0,1.0,0.0
1.200795914339993,2.6545496119928385,0.056668493750639364,0.0,0.0,0.0,0.0,0.0
3.436953216718473,2.6770719033817665,0.5592237611094564,1.0,1.0,0.0,0.0,0.0
45.03173586828688,0.055076966292437884,1.3120674262975613,1.0,0.0,0.0,1.0,0.0
242.91318744983627,4.424775815687693,0.7414282588641178,1.0,0.0,0.0,0.0,0.0
4.586563849156941,3.3650702031013924,2.454287776616136,1.0,0.0,0.0,0.0,0.0
19.153041711722416,0.4035327407127892,1.1115630229969957,1.0,0.0,1.0,1.0,0.0
0.7180054102371294,10.054519850182631,1.3419269039813941,0.0,1.0,0.0,0.0,0.0
9.520682342311844,0.8655891212915905,2.8941114501922978,1.0,1.0,0.0,1.0,0.0
32.374115075996876,3.2188838723141,2.3920959364217866,1.0,0.0,0.0,0.0,0.0
0.43751440155509697,23.68062609965637,0.355723165407903,0.0,0.0,0.0,1.0,0.0
1.7503784820583512,0.08489879525411768,0.26465737959370045,0.0,0.0,0.0,1.0,0.0
11.187420221798867,7.290403745195848,0.6887829235704009,1.0,0.0,1.0,1.0,0.0
63.74208997786349,18.272897438869137,0.5810078179634958,1.0,0.0,0.0,1.0,0.0
3.2500487608211914,1.261072785064881,0.5081393333474191,1.0,1.0,0.0,0.0,0.0
11.542040444699037,0.8048523083378752,0.15732815308131307,1.0,0.0,0.0,1.0,0.0
42.222096007049565,0.5579807175850403,2.1315822802146807,1.0,0.0,0.0,1.0,0.0
1.3995604221876954,2.5709701430560576,3.3937860665318835,0.0,0.0,0.0,0.0,0.0
13.167290329322626,6.01104602059799,0.8094968881947703,1.0,1.0,0.0,1.0,0.0
12.245640330726422,0.22650111975689988,0.9936801654131735,1.0,0.0,0.0,1.0,0.0
111.28520610936934,0.3790316875990881,1.8584721733251552,1.0,0.0,0.0,1.0,1.0
17.036648837830096,1.4762793645171113,0.8702562086479358,1.0,0.0,0.0,1.0,0.0
1.018135225729515,0.7082603751781418,0.9088981140866597,0.0,1.0,0.0,1.0,0.0
11.151462253519718,0.6103628474674294,1.374947355549462,1.0,0.0,0.0,1.0,0.0
45.24814645753786,0.21010687982842857,0.9182586306840669,1.0,0.0,0.0,0.0,0.0
5.376921586181484,0.21035637086774966,0.808983053057841,1.0,1.0,0.0,0.0,0.0
34.41390100453567,25.29759752778163,14.697713119893285,1.0,0.0,0.0,1.0,1.0
14.831331221991892,0.2555100214261181,0.38941692867620736,1.0,1.0,0.0,1.0,0.0
248.0640491587091,0.1715963308260967,1.42436925024607,1.0,0.0,0.0,1.0,1.0
5.767567057108512,2.3836736506021334,0.33448639944028963,1.0,1.0,0.0,1.0,0.0
25.0762817130677,43.304460720572926,0.3256308367929246,1.0,0.0,0.0,1.0,0.0
6.082385127171143,3.8715829086400304,2.0257961231327855,1.0,0.0,1.0,0.0,0.0
3.3117382727440763,0.14207685351273044,2.198426993408049,1.0,0.0,0.0,0.0,0.0
30.548179319272897,1.362458795854158,5.674145912777837,1.0,0.0,1.0,1.0,0.0
15.649440253171388,4.26259893148035,2.490477042731454,1.0,0.0,0.0,0.0,0.0
32.281748775550156,1.1921210941746032,0.394434318089882,1.0,1.0,0.0,1.0,0.0
8.154231197319094,0.13757703267417506,0.7120677717286603,1.0,0.0,0.0,1.0,0.0
7.3354844398713315,0.34486759318694715,15.511619585551465,1.0,0.0,0.0,1.0,1.0
13.384351092273134,5.002755316673199,0.9884710219406666,1.0,0.0,0.0,0.0,0.0
73.46682948160334,1.7104679244167786,0.059740954205828395,1.0,0.0,0.0,0.0,0.0
11.340977504247201,11.879103853209795,0.9405435628666677,1.0,0.0,0.0,0.0,0.0
24.465175757511332,9.698102262250352,0.6512644371602117,1.0,0.0,0.0,1.0,0.0
9.311299583767031,0.09002615807215328,0.7049873006986794,1.0,0.0,0.0,1.0,0.0
62.60717342231195,4.135260042116445,6.990106344461613,1.0,0.0,0.0,0.0,0.0
15.840213285746508,0.4947047921200062,0.1260897002354525,1.0,1.0,0.0,1.0,0.0
1.5369209800836467,8.049938810132392,13.334843665405913,0.0,0.0,0.0,0.0,1.0
12.011082953567046,0.3141334246052936,0.798424737030367,1.0,0.0,1.0,1.0,0.0
28.010075838811602,4.8306575898270845,1.2142719385929517,1.0,0.0,0.0,1.0,0.0
17.341511935650434,1.0304541912552587,2.370736049303055,1.0,0.0,0.0,0.0,0.0
2.6023796680270554,3.809359821761661,9.231038650099181,1.0,1.0,0.0,0.0,0.0
1.5745254225957896,10.27062474096506,0.06786814489480489,0.0,0.0,0.0,1.0,0.0
92.00940533073997,2.2528562968179426,1.8643223812385616,1.0,0.0,0.0,1.0,0.0
10.78074810225882,0.2248767481461609,1.3587823615415484,1.0,0.0,0.0,1.0,0.0
8.120673802604149,0.9333585037986628,1.1640809372566814,1.0,1.0,0.0,1.0,0.0
27.86854438559257,0.3468273842313594,1.1860332216135832,1.0,1.0,0.0,1.0,0.0
0.9485229238212614,23.404094894238796,0.9049802402049282,0.0,0.0,0.0,1.0,0.0
5.146676506658871,0.021887844591032594,0.4948976611214781,1.0,1.0,1.0,1.0,0.0
3.501877978151203,3.1755961535615724,1.3633141010850138,1.0,0.0,1.0,0.0,0.0
10.353495002248115,0.1045197670991398,0.6869418006462501,1.0,0.0,0.0,1.0,0.0
18.050860979152894,4.319051377235092,0.4530592428551214,1.0,0.0,0.0,1.0,0.0
112.2738758947181,1.1932574941975396,1.9891514965982746,1.0,1.0,0.0,1.0,0.0
0.11405630777655433,4.142286128653308,0.4918800293611361,0.0,0.0,0.0,0.0,0.0
6.649470226147477,0.8013490676586995,1.467927952885294,1.0,0.0,0.0,0.0,0.0
23.901037844927675,1.4401853648573244,3.2527909365993994,1.0,0.0,0.0,1.0,0.0
83.72351865170047,0.05315476988455118,2.926469874532212,1.0,0.0,0.0,1.0,0.0
5.211159233228633,23.262426196483982,0.2277900709006052,1.0,0.0,1.0,0.0,0.0
71.4505688377497,0.7576310175317804,0.5843739172159808,1.0,0.0,0.0,0.0,0.0
4.057044416113516,2.142441467365621,0.3680000579792843,1.0,0.0,0.0,1.0,0.0
7.888322856357224,0.5130490425957464,5.337625815459592,1.0,0.0,0.0,1.0,1.0
601.5229191365606,0.028723206008735267,0.8597786295284634,1.0,0.0,0.0,1.0,1.0
5.609998089130593,0.1375131862187362,0.7612338492848543,1.0,0.0,0.0,1.0,0.0
18.21889116945445,20.033316658108575,0.4357715162301507,1.0,1.0,0.0,1.0,0.0
8.0473017911002,4.16876441661883,0.25020916628778955,1.0,1.0,0.0,0.0,0.0
37.09366042581375,10.231150752374784,5.776353953919113,1.0,0.0,0.0,1.0,1.0
5.33601317760349,0.1428287458335137,9.359382534273646,1.0,1.0,0.0,0.0,0.0
63.58299864105625,0.33555758202656344,0.8983477764358463,1.0,0.0,0.0,1.0,0.0
5.764412015004839,0.624542382351953,8.56593477975357,1.0,1.0,0.0,1.0,1.0
7.230067263034045,4.029308624131385,5.746112420698082,1.0,1.0,0.0,1.0,1.0
8.958840996502083,0.42587563646351156,1.0050789362980668,1.0,0.0,0.0,0.0,0.0
2.763951594188863,0.390094288142046,0.6151757056209249,1.0,0.0,1.0,1.0,0.0
1.6260244076751902,0.2455087165504495,1.3353010248341248,0.0,0.0,0.0,1.0,0.0
7.072288684344729,0.6390526419979777,0.18009945000505473,1.0,1.0,0.0,1.0,0.0
27.363205243211397,1.510587227178259,0.022516054616043658,1.0,0.0,0.0,1.0,0.0
112.08715586311429,0.2980125709938463,2.339287241235982,1.0,0.0,0.0,1.0,1.0
13.289001530415335,1.19308651983017,0.5820122340728612,1.0,0.0,0.0,1.0,0.0
16.661349246372872,2.784198854624697,1.1415156833953473,1.0,1.0,1.0,1.0,0.0
1.2108737376337213,4.934786453067123,0.29229444768312846,0.0,0.0,0.0,0.0,0.0
2.90372788464036,0.011493689350211448,0.15647400561283722,1.0,0.0,0.0,0.0,0.0
1.818318848037209,9.376789375630883,1.2398076270956329,0.0,0.0,0.0,1.0,0.0
11.92402578293971,0.48977704299921904,1.5305532010416611,1.0,0.0,0.0,1.0,0.0
2.7643927876578585,0.003199163869441192,1.3000723626355328,1.0,1.0,0.0,1.0,0.0
2.739623489079625,5.141774067425666,0.6172804939734674,1.0,1.0,1.0,1.0,0.0
26.756466053257906,1.4901173212455368,2.404669967220235,1.0,0.0,1.0,1.0,0.0
28.181007424974368,0.188856421641479,0.7810271973346895,1.0,1.0,0.0,1.0,0.0
10.991201271349372,50.86759173292829,0.3146428906960262,1.0,1.0,0.0,0.0,0.0
37.668193478716496,0.09452136697600867,0.537935608985979,1.0,1.0,0.0,1.0,0.0
70.2081977341558,0.7804616800549318,1.1605968262353363,1.0,1.0,0.0,1.0,0.0
170.24705804991328,0.41911065920202034,0.153334337580427,1.0,0.0,0.0,1.0,1.0
8.386406174854491,1.8157676022033131,6.2003263008552745,1.0,0.0,0.0,0.0,0.0
0.9323514181419006,0.0713024922531146,0.30339939192479437,0.0,0.0,0.0,0.0,0.0
24.337487705842918,1.3986182664381062,6.230792396550816,1.0,1.0,0.0,1.0,1.0
19.301012611427623,1.4873433125491924,1.5921038494689395,1.0,0.0,0.0,1.0,0.0
36.55689878976508,0.3690114307559035,1.2963164925812551,1.0,0.0,0.0,0.0,0.0
1.8325425986736181,0.9784309558128454,1.4283655233535069,0.0,0.0,0.0,1.0,0.0
3.4279544412179694,0.07558616403302132,0.6836548066483253,1.0,0.0,0.0,1.0,0.0
4.901563644740287,3.7726764081543567,0.5778464388653306,1.0,1.0,0.0,0.0,0.0
33.003260934807656,1.5025980471427207,0.6169652368487685,1.0,1.0,0.0,0.0,0.0
39.2359718379168,0.8422490623950533,1.077600857835671,1.0,0.0,0.0,0.0,0.0
5.009789180333597,0.4309555638937691,0.9024322237161765,1.0,0.0,0.0,1.0,0.0
36.72505735354346,0.1299947927884691,1.1807455113232814,1.0,1.0,0.0,0.0,0.0
2.1628432785886056,2.13139729985865,0.4927185942695768,1.0,0.0,0.0,1.0,0.0
22.40957870729727,1.393890911906087,0.49468521179835967,1.0,0.0,0.0,1.0,0.0
